UT,Altitude,OrbitalSpeed,TrueAnom,EccAnomaly,MeanAnomaly,TrueLong
10266002.84,3633413.077,131936.519,101.671,100.460,99.246,191.881
10266003.02,3633915.349,131934.726,101.708,100.497,99.284,191.917
10266003.18,3634361.758,131933.131,101.742,100.531,99.317,191.949
10266003.34,3634808.115,131931.538,101.775,100.564,99.351,191.980
10266003.52,3635310.204,131929.745,101.812,100.602,99.389,192.016
10266003.70,3635812.228,131927.952,101.850,100.639,99.426,192.052
10266003.86,3636258.416,131926.359,101.883,100.673,99.460,192.084
10266004.02,3636704.552,131924.766,101.916,100.706,99.493,192.116
10266004.18,3637150.635,131923.174,101.950,100.739,99.527,192.147
10266004.34,3637596.666,131921.582,101.983,100.773,99.560,192.179
10266004.50,3638042.644,131919.990,102.016,100.806,99.594,192.211
10266004.66,3638488.569,131918.398,102.049,100.840,99.628,192.243
10266004.82,3638934.440,131916.806,102.083,100.873,99.661,192.275
10266005.00,3639435.983,131915.016,102.120,100.911,99.699,192.310
10266005.16,3639881.741,131913.425,102.153,100.944,99.732,192.342
10266005.34,3640383.156,131911.636,102.191,100.982,99.770,192.378
10266005.50,3640828.801,131910.045,102.224,101.015,99.804,192.410
10266005.66,3641274.392,131908.455,102.257,101.048,99.837,192.442
10266005.84,3641775.617,131906.667,102.295,101.086,99.875,192.477
10266005.98,3642165.412,131905.276,102.324,101.115,99.904,192.505
10266006.14,3642610.841,131903.686,102.357,101.148,99.938,192.537
10266006.32,3643111.883,131901.899,102.394,101.186,99.975,192.572
10266006.46,3643501.535,131900.508,102.423,101.215,100.005,192.601
10266006.62,3643946.800,131898.920,102.457,101.249,100.038,192.632
10266006.78,3644392.011,131897.332,102.490,101.282,100.072,192.664
10266006.92,3644781.525,131895.942,102.519,101.311,100.101,192.692
10266007.04,3645115.360,131894.751,102.544,101.336,100.126,192.716
10266007.20,3645560.426,131893.163,102.577,101.370,100.160,192.747
10266007.38,3646061.059,131891.378,102.614,101.407,100.197,192.783
10266007.52,3646450.392,131889.989,102.643,101.436,100.227,192.811
10266007.68,3646895.292,131888.402,102.677,101.470,100.260,192.843
10266007.86,3647395.737,131886.617,102.714,101.507,100.298,192.879
10266008.02,3647840.518,131885.031,102.747,101.540,100.331,192.911
10266008.18,3648285.243,131883.445,102.780,101.574,100.365,192.942
10266008.34,3648729.912,131881.859,102.814,101.607,100.398,192.974
10266008.50,3649174.524,131880.274,102.847,101.640,100.432,193.006
10266008.68,3649674.646,131878.491,102.884,101.678,100.469,193.041
10266008.86,3650174.696,131876.708,102.921,101.715,100.507,193.078
10266009.02,3650619.124,131875.123,102.955,101.749,100.540,193.109
10266009.18,3651063.496,131873.539,102.988,101.782,100.574,193.141
10266009.34,3651507.810,131871.955,103.021,101.815,100.607,193.173
10266009.52,3652007.595,131870.173,103.058,101.853,100.645,193.208
10266009.70,3652507.308,131868.392,103.096,101.890,100.683,193.244
10266009.86,3652951.436,131866.808,103.129,101.924,100.716,193.276
10266010.02,3653395.506,131865.226,103.162,101.957,100.749,193.308
10266010.18,3653839.519,131863.643,103.195,101.990,100.783,193.340
10266010.34,3654283.474,131862.061,103.228,102.024,100.816,193.371
10266010.52,3654782.853,131860.281,103.266,102.061,100.854,193.407
10266010.68,3655226.684,131858.699,103.299,102.094,100.887,193.439
10266010.84,3655670.457,131857.118,103.332,102.128,100.921,193.470
10266011.02,3656169.631,131855.339,103.369,102.165,100.959,193.507
10266011.18,3656613.279,131853.758,103.402,102.198,100.992,193.538
10266011.34,3657056.868,131852.177,103.435,102.232,101.025,193.570
10266011.50,3657500.398,131850.597,103.469,102.265,101.059,193.602
10266011.64,3657888.439,131849.214,103.498,102.294,101.088,193.629
10266011.80,3658331.858,131847.634,103.531,102.327,101.121,193.661
10266011.98,3658830.634,131845.858,103.568,102.365,101.159,193.697
10266012.14,3659273.926,131844.278,103.601,102.398,101.193,193.729
10266012.30,3659717.160,131842.699,103.634,102.431,101.226,193.761
10266012.44,3660104.940,131841.318,103.663,102.461,101.255,193.788
10266012.62,3660603.447,131839.542,103.700,102.498,101.293,193.824
10266012.78,3661046.500,131837.964,103.733,102.531,101.326,193.856
10266012.94,3661489.493,131836.386,103.767,102.564,101.360,193.888
10266013.10,3661932.426,131834.809,103.800,102.598,101.393,193.920
10266013.26,3662375.298,131833.231,103.833,102.631,101.426,193.951
10266013.42,3662818.109,131831.654,103.866,102.664,101.460,193.983
10266013.58,3663260.860,131830.078,103.899,102.697,101.493,194.015
10266013.70,3663592.883,131828.895,103.924,102.722,101.518,194.039
10266013.82,3663924.872,131827.713,103.949,102.747,101.543,194.062
10266014.00,3664422.790,131825.940,103.986,102.785,101.581,194.098
10266014.14,3664810.007,131824.562,104.015,102.814,101.610,194.126
10266014.30,3665252.482,131822.986,104.048,102.847,101.644,194.158
10266014.46,3665694.896,131821.411,104.081,102.880,101.677,194.190
10266014.62,3666137.248,131819.836,104.114,102.914,101.710,194.221
10266014.78,3666579.538,131818.261,104.147,102.947,101.744,194.253
10266014.96,3667077.041,131816.490,104.184,102.984,101.781,194.288
10266015.14,3667574.464,131814.720,104.221,103.022,101.819,194.324
10266015.30,3668016.552,131813.146,104.255,103.055,101.852,194.356
10266015.46,3668458.578,131811.573,104.288,103.088,101.886,194.388
10266015.62,3668900.541,131810.000,104.321,103.121,101.919,194.420
10266015.80,3669397.675,131808.230,104.358,103.159,101.956,194.455
10266015.96,3669839.504,131806.658,104.391,103.192,101.990,194.487
10266016.14,3670336.487,131804.889,104.428,103.229,102.027,194.523
10266016.30,3670778.183,131803.317,104.461,103.262,102.061,194.555
10266016.46,3671219.815,131801.746,104.494,103.296,102.094,194.586
10266016.64,3671716.576,131799.978,104.531,103.333,102.132,194.622
10266016.82,3672213.255,131798.211,104.568,103.370,102.169,194.658
10266016.98,3672654.681,131796.640,104.602,103.403,102.203,194.690
10266017.14,3673096.042,131795.070,104.635,103.437,102.236,194.721
10266017.30,3673537.340,131793.500,104.668,103.470,102.269,194.753
10266017.46,3673978.573,131791.930,104.701,103.503,102.303,194.785
10266017.62,3674419.742,131790.361,104.734,103.536,102.336,194.817
10266017.82,3674971.112,131788.400,104.775,103.578,102.378,194.856
10266017.98,3675412.136,131786.831,104.808,103.611,102.411,194.888
10266018.14,3675853.094,131785.263,104.841,103.644,102.444,194.920
10266018.30,3676293.988,131783.694,104.874,103.677,102.478,194.951
10266018.46,3676734.817,131782.127,104.907,103.710,102.511,194.983
10266018.64,3677230.671,131780.363,104.944,103.748,102.548,195.019
10266018.80,3677671.361,131778.796,104.977,103.781,102.582,195.050
10266018.96,3678111.986,131777.229,105.010,103.814,102.615,195.082
10266019.12,3678552.545,131775.662,105.043,103.847,102.648,195.114
10266019.26,3678937.980,131774.292,105.072,103.876,102.678,195.142
10266019.42,3679378.415,131772.726,105.105,103.909,102.711,195.174
10266019.58,3679818.784,131771.160,105.138,103.943,102.744,195.205
10266019.72,3680204.053,131769.790,105.167,103.972,102.773,195.233
10266019.90,3680699.324,131768.030,105.204,104.009,102.811,195.269
10266020.04,3681084.477,131766.660,105.233,104.038,102.840,195.296
10266020.20,3681524.589,131765.096,105.266,104.071,102.873,195.328
10266020.36,3681964.634,131763.531,105.299,104.104,102.907,195.360
10266020.54,3682459.605,131761.772,105.336,104.141,102.944,195.396
10266020.70,3682899.508,131760.208,105.369,104.175,102.977,195.428
10266020.82,3683229.392,131759.036,105.393,104.199,103.002,195.451
10266020.98,3683669.177,131757.473,105.426,104.232,103.036,195.483
10266021.14,3684108.895,131755.910,105.459,104.266,103.069,195.515
10266021.30,3684548.545,131754.348,105.492,104.299,103.102,195.546
10266021.46,3684988.128,131752.785,105.525,104.332,103.136,195.578
10266021.62,3685427.643,131751.224,105.558,104.365,103.169,195.610
10266021.74,3685757.235,131750.052,105.583,104.390,103.194,195.634
10266021.86,3686086.788,131748.882,105.607,104.415,103.219,195.658
10266022.04,3686581.046,131747.125,105.644,104.452,103.256,195.693
10266022.20,3687020.314,131745.565,105.677,104.485,103.289,195.725
10266022.36,3687459.513,131744.004,105.710,104.518,103.323,195.756
10266022.54,3687953.531,131742.249,105.747,104.555,103.360,195.792
10266022.70,3688392.584,131740.689,105.780,104.588,103.393,195.824
10266022.90,3688941.304,131738.740,105.821,104.630,103.435,195.864
10266023.02,3689270.484,131737.571,105.846,104.655,103.460,195.888
10266023.22,3689819.032,131735.622,105.887,104.696,103.502,195.927
10266023.42,3690367.470,131733.675,105.928,104.737,103.543,195.967
10266023.60,3690860.972,131731.922,105.965,104.775,103.581,196.002
10266023.78,3691354.386,131730.169,106.002,104.812,103.618,196.038
10266023.98,3691902.520,131728.223,106.044,104.853,103.660,196.078
10266024.18,3692450.545,131726.277,106.085,104.894,103.701,196.117
10266024.38,3692998.460,131724.331,106.126,104.936,103.743,196.157
10266024.58,3693546.265,131722.386,106.167,104.977,103.784,196.197
10266024.76,3694039.195,131720.636,106.204,105.014,103.822,196.232
10266024.94,3694532.036,131718.886,106.241,105.052,103.859,196.268
10266025.14,3695079.532,131716.943,106.282,105.093,103.901,196.308
10266025.32,3695572.183,131715.194,106.319,105.130,103.938,196.343
10266025.52,3696119.468,131713.251,106.360,105.171,103.979,196.383
10266025.72,3696666.641,131711.309,106.401,105.213,104.021,196.423
10266025.92,3697213.703,131709.367,106.442,105.254,104.063,196.462
10266026.10,3697705.962,131707.620,106.479,105.291,104.100,196.498
10266026.28,3698198.131,131705.873,106.516,105.328,104.137,196.534
10266026.48,3698744.878,131703.933,106.557,105.370,104.179,196.573
10266026.68,3699291.513,131701.993,106.598,105.411,104.220,196.613
10266026.86,3699783.387,131700.248,106.635,105.448,104.258,196.648
10266027.06,3700329.807,131698.309,106.676,105.489,104.299,196.688
10266027.24,3700821.487,131696.564,106.713,105.527,104.337,196.724
10266027.44,3701367.691,131694.627,106.754,105.568,104.378,196.763
10266027.64,3701913.781,131692.689,106.795,105.609,104.420,196.803
10266027.84,3702459.756,131690.752,106.836,105.650,104.461,196.843
10266028.04,3703005.617,131688.816,106.877,105.692,104.503,196.882
10266028.24,3703551.363,131686.880,106.918,105.733,104.544,196.922
10266028.36,3703878.755,131685.719,106.943,105.758,104.569,196.946
10266028.52,3704315.214,131684.171,106.976,105.791,104.602,196.977
10266028.70,3704806.141,131682.430,107.013,105.828,104.639,197.013
10266028.88,3705296.975,131680.689,107.049,105.865,104.677,197.049
10266029.06,3705787.715,131678.949,107.086,105.902,104.714,197.084
10266029.24,3706278.360,131677.209,107.123,105.939,104.751,197.120
10266029.40,3706714.411,131675.663,107.156,105.972,104.785,197.152
10266029.58,3707204.878,131673.923,107.193,106.009,104.822,197.187
10266029.76,3707695.251,131672.185,107.230,106.046,104.859,197.223
10266029.94,3708185.529,131670.446,107.267,106.083,104.897,197.258
10266030.12,3708675.712,131668.709,107.304,106.120,104.934,197.294
10266030.32,3709220.247,131666.778,107.345,106.162,104.975,197.334
10266030.48,3709655.791,131665.234,107.377,106.195,105.008,197.366
10266030.66,3710145.687,131663.498,107.414,106.232,105.046,197.401
10266030.84,3710635.488,131661.761,107.451,106.269,105.083,197.437
10266031.00,3711070.786,131660.219,107.484,106.302,105.116,197.469
10266031.20,3711614.801,131658.290,107.525,106.343,105.158,197.508
10266031.36,3712049.927,131656.748,107.557,106.376,105.191,197.540
10266031.54,3712539.353,131655.014,107.594,106.413,105.228,197.575
10266031.72,3713028.682,131653.280,107.631,106.450,105.265,197.611
10266031.88,3713463.560,131651.739,107.664,106.483,105.299,197.643
10266032.06,3713952.706,131650.005,107.701,106.520,105.336,197.678
10266032.24,3714441.754,131648.273,107.738,106.557,105.373,197.714
10266032.40,3714876.382,131646.733,107.770,106.590,105.406,197.746
10266032.60,3715419.558,131644.808,107.811,106.631,105.448,197.785
10266032.76,3715854.012,131643.269,107.844,106.664,105.481,197.817
10266032.92,3716288.388,131641.730,107.877,106.697,105.514,197.849
10266033.10,3716776.969,131639.999,107.913,106.734,105.551,197.884
10266033.28,3717265.451,131638.269,107.950,106.771,105.588,197.920
10266033.44,3717699.575,131636.731,107.983,106.804,105.622,197.952
10266033.64,3718242.119,131634.810,108.024,106.845,105.663,197.991
10266033.80,3718676.067,131633.273,108.057,106.878,105.696,198.023
10266033.96,3719109.936,131631.736,108.089,106.911,105.729,198.055
10266034.12,3719543.726,131630.200,108.122,106.944,105.762,198.086
10266034.30,3720031.647,131628.472,108.159,106.981,105.800,198.121
10266034.46,3720465.270,131626.937,108.191,107.014,105.833,198.153
10266034.64,3720953.002,131625.210,108.228,107.051,105.870,198.189
10266034.78,3721332.280,131623.867,108.257,107.080,105.899,198.216
10266034.90,3721657.327,131622.716,108.281,107.104,105.924,198.240
10266035.08,3722144.813,131620.990,108.318,107.141,105.961,198.276
10266035.24,3722578.050,131619.456,108.351,107.174,105.994,198.308
10266035.42,3723065.347,131617.731,108.388,107.211,106.031,198.343
10266035.60,3723552.543,131616.006,108.424,107.248,106.068,198.379
10266035.76,3723985.520,131614.473,108.457,107.281,106.101,198.411
10266035.96,3724526.630,131612.558,108.498,107.322,106.143,198.450
10266036.12,3724959.428,131611.026,108.530,107.355,106.176,198.482
10266036.30,3725446.229,131609.303,108.567,107.392,106.213,198.517
10266036.48,3725932.928,131607.581,108.604,107.429,106.250,198.553
10266036.64,3726365.464,131606.050,108.637,107.462,106.283,198.585
10266036.80,3726797.919,131604.519,108.669,107.495,106.316,198.617
10266036.96,3727230.293,131602.989,108.702,107.528,106.350,198.648
10266037.12,3727662.586,131601.460,108.735,107.560,106.383,198.680
10266037.30,3728148.819,131599.739,108.771,107.597,106.420,198.715
10266037.48,3728634.948,131598.019,108.808,107.634,106.457,198.751
10266037.64,3729066.977,131596.491,108.841,107.667,106.490,198.783
10266037.82,3729552.911,131594.771,108.877,107.704,106.527,198.818
10266038.00,3730038.742,131593.053,108.914,107.741,106.564,198.854
10266038.18,3730524.470,131591.334,108.951,107.778,106.602,198.889
10266038.36,3731010.093,131589.616,108.987,107.815,106.639,198.925
10266038.52,3731441.671,131588.090,109.020,107.848,106.672,198.957
10266038.70,3731927.098,131586.373,109.057,107.885,106.709,198.992
10266038.88,3732412.420,131584.656,109.093,107.922,106.746,199.028
10266039.06,3732897.638,131582.940,109.130,107.959,106.783,199.063
10266039.24,3733382.751,131581.225,109.167,107.996,106.821,199.099
10266039.40,3733813.874,131579.700,109.199,108.028,106.854,199.131
10266039.58,3734298.788,131577.985,109.236,108.065,106.891,199.166
10266039.76,3734783.597,131576.271,109.273,108.102,106.928,199.202
10266039.94,3735268.300,131574.557,109.309,108.139,106.965,199.237
10266040.12,3735752.897,131572.844,109.346,108.176,107.002,199.273
10266040.30,3736237.389,131571.131,109.383,108.213,107.039,199.308
10266040.48,3736721.774,131569.418,109.419,108.250,107.076,199.344
10266040.64,3737152.250,131567.897,109.452,108.283,107.109,199.376
10266040.82,3737636.434,131566.185,109.489,108.320,107.147,199.411
10266041.00,3738120.512,131564.474,109.525,108.356,107.184,199.447
10266041.18,3738604.483,131562.763,109.562,108.393,107.221,199.482
10266041.36,3739088.346,131561.053,109.599,108.430,107.258,199.518
10266041.52,3739518.357,131559.533,109.631,108.463,107.291,199.550
10266041.70,3740002.018,131557.824,109.668,108.500,107.328,199.585
10266041.88,3740485.571,131556.115,109.704,108.537,107.365,199.621
10266042.06,3740969.017,131554.407,109.741,108.574,107.402,199.656
10266042.24,3741452.354,131552.699,109.778,108.611,107.439,199.692
10266042.40,3741881.897,131551.181,109.810,108.643,107.472,199.724
10266042.58,3742365.030,131549.474,109.847,108.680,107.510,199.759
10266042.76,3742848.054,131547.767,109.883,108.717,107.547,199.795
10266042.92,3743277.318,131546.251,109.916,108.750,107.580,199.827
10266043.10,3743760.136,131544.545,109.952,108.787,107.617,199.862
10266043.28,3744242.846,131542.840,109.989,108.823,107.654,199.898
10266043.44,3744671.830,131541.325,110.022,108.856,107.687,199.930
10266043.64,3745207.937,131539.431,110.062,108.897,107.728,199.969
10266043.80,3745636.726,131537.917,110.095,108.930,107.761,200.001
10266043.98,3746119.010,131536.213,110.131,108.967,107.798,200.036
10266044.16,3746601.183,131534.510,110.168,109.004,107.835,200.072
10266044.34,3747083.246,131532.808,110.204,109.040,107.872,200.107
10266044.52,3747565.199,131531.106,110.241,109.077,107.909,200.143
10266044.70,3748047.042,131529.404,110.278,109.114,107.946,200.178
10266044.88,3748528.781,131539.112,109.882,108.718,107.551,200.214
10266045.04,3748956.907,131537.600,109.914,108.751,107.584,200.246
10266045.22,3749438.447,131535.900,109.951,108.788,107.621,200.281
10266045.40,3749919.878,131534.201,109.987,108.825,107.658,200.317
10266045.58,3750401.199,131532.501,110.024,108.862,107.695,200.352
10266045.76,3750882.412,131530.803,110.061,108.898,107.732,200.388
10266045.92,3751310.065,131529.293,110.093,108.931,107.765,200.420
10266046.08,3751737.631,131527.784,110.125,108.964,107.798,200.451
10266046.26,3752218.540,131526.087,110.162,109.001,107.835,200.487
10266046.44,3752699.338,131524.390,110.199,109.037,107.872,200.522
10266046.62,3753180.027,131522.694,110.235,109.074,107.909,200.558
10266046.80,3753660.605,131520.998,110.272,109.111,107.946,200.594
10266046.96,3754087.693,131519.491,110.304,109.144,107.979,200.625
10266047.14,3754568.062,131517.796,110.341,109.180,108.016,200.660
10266047.30,3754994.965,131516.290,110.373,109.213,108.049,200.692
10266047.46,3755421.779,131514.784,110.406,109.246,108.082,200.724
10266047.64,3755901.840,131513.090,110.442,109.283,108.119,200.760
10266047.80,3756328.468,131511.585,110.474,109.315,108.152,200.791
10266047.94,3756701.695,131510.269,110.503,109.344,108.181,200.819
10266048.08,3757074.855,131508.952,110.531,109.372,108.210,200.847
10266048.20,3757394.652,131507.824,110.556,109.397,108.234,200.870
10266048.40,3757927.537,131505.945,110.596,109.438,108.275,200.910
10266048.58,3758407.015,131504.254,110.633,109.475,108.313,200.945
10266048.76,3758886.380,131502.563,110.669,109.511,108.350,200.981
10266048.94,3759365.633,131500.873,110.706,109.548,108.387,201.016
10266049.14,3759898.005,131498.995,110.746,109.589,108.428,201.056
10266049.32,3760377.020,131497.306,110.783,109.626,108.465,201.091
10266049.50,3760855.922,131495.617,110.819,109.662,108.502,201.127
10266049.70,3761387.903,131493.742,110.860,109.703,108.543,201.166
10266049.90,3761919.743,131491.867,110.900,109.744,108.584,201.206
10266050.08,3762398.280,131490.179,110.937,109.781,108.621,201.241
10266050.26,3762876.703,131488.493,110.973,109.817,108.658,201.277
10266050.46,3763408.150,131486.619,111.014,109.858,108.699,201.317
10266050.62,3763833.206,131485.121,111.046,109.891,108.732,201.348
10266050.82,3764364.399,131483.249,111.086,109.932,108.773,201.388
10266051.02,3764895.450,131481.377,111.127,109.972,108.814,201.427
10266051.18,3765320.189,131479.880,111.159,110.005,108.847,201.459
10266051.38,3765850.985,131478.009,111.200,110.046,108.888,201.498
10266051.58,3766381.639,131476.139,111.240,110.087,108.929,201.538
10266051.78,3766912.151,131474.269,111.281,110.127,108.970,201.577
10266051.96,3767389.489,131472.587,111.317,110.164,109.007,201.612
10266052.14,3767866.712,131470.906,111.354,110.201,109.044,201.648
10266052.34,3768396.823,131469.038,111.394,110.242,109.085,201.688
10266052.54,3768926.791,131467.171,111.434,110.282,109.126,201.727
10266052.74,3769456.615,131465.304,111.475,110.323,109.167,201.767
10266052.90,3769880.370,131463.812,111.507,110.356,109.200,201.798
10266053.10,3770409.935,131461.946,111.548,110.396,109.241,201.838
10266053.30,3770939.355,131460.081,111.588,110.437,109.282,201.877
10266053.50,3771468.631,131458.217,111.629,110.478,109.323,201.917
10266053.68,3771944.855,131456.540,111.665,110.515,109.360,201.952
10266053.86,3772420.962,131454.863,111.701,110.551,109.397,201.988
10266054.06,3772949.831,131453.000,111.742,110.592,109.438,202.027
10266054.26,3773478.555,131451.138,111.782,110.633,109.479,202.067
10266054.44,3773954.282,131449.463,111.819,110.669,109.516,202.102
10266054.62,3774429.890,131447.788,111.855,110.706,109.553,202.138
10266054.82,3774958.205,131445.928,111.895,110.747,109.594,202.177
10266055.00,3775433.562,131444.254,111.932,110.783,109.631,202.213
10266055.18,3775908.801,131442.581,111.968,110.820,109.668,202.248
10266055.38,3776436.705,131440.723,112.008,110.861,109.709,202.288
10266055.58,3776964.461,131438.865,112.049,110.901,109.750,202.327
10266055.78,3777492.070,131437.008,112.089,110.942,109.791,202.367
10266055.94,3777914.050,131435.522,112.121,110.975,109.823,202.398
10266056.14,3778441.393,131433.666,112.162,111.015,109.864,202.438
10266056.34,3778968.587,131431.811,112.202,111.056,109.905,202.477
10266056.52,3779442.935,131430.141,112.239,111.093,109.942,202.512
10266056.72,3779969.847,131428.287,112.279,111.133,109.983,202.552
10266056.90,3780443.940,131426.619,112.315,111.170,110.020,202.588
10266057.10,3780970.568,131424.766,112.356,111.211,110.061,202.627
10266057.30,3781497.047,131422.913,112.396,111.251,110.102,202.667
10266057.48,3781970.751,131421.246,112.432,111.288,110.139,202.702
10266057.66,3782444.332,131419.580,112.469,111.324,110.176,202.738
10266057.86,3782970.392,131417.730,112.509,111.365,110.217,202.777
10266058.04,3783443.716,131416.065,112.545,111.402,110.254,202.812
10266058.22,3783916.919,131414.400,112.581,111.438,110.291,202.848
10266058.42,3784442.556,131412.551,112.622,111.479,110.331,202.888
10266058.62,3784968.043,131410.703,112.662,111.519,110.372,202.927
10266058.80,3785440.851,131409.040,112.698,111.556,110.409,202.962
10266058.98,3785913.536,131407.377,112.735,111.593,110.446,202.998
10266059.18,3786438.598,131405.531,112.775,111.633,110.487,203.038
10266059.38,3786963.508,131403.685,112.815,111.674,110.528,203.077
10266059.56,3787435.796,131402.024,112.852,111.710,110.565,203.112
10266059.74,3787907.961,131400.364,112.888,111.747,110.602,203.148
10266059.94,3788432.443,131398.520,112.928,111.788,110.643,203.187
10266060.14,3788956.773,131396.676,112.968,111.828,110.684,203.227
10266060.32,3789428.538,131395.018,113.005,111.865,110.720,203.262
10266060.50,3789900.180,131393.360,113.041,111.901,110.757,203.298
10266060.68,3790371.696,131391.702,113.077,111.938,110.794,203.333
10266060.86,3790843.088,131390.045,113.113,111.974,110.831,203.369
10266061.02,3791261.998,131388.573,113.146,112.007,110.864,203.400
10266061.18,3791680.810,131387.101,113.178,112.039,110.896,203.432
10266061.36,3792151.854,131385.445,113.214,112.076,110.933,203.467
10266061.54,3792622.773,131383.790,113.250,112.112,110.970,203.503
10266061.72,3793093.567,131382.135,113.286,112.149,111.007,203.538
10266061.92,3793616.523,131380.298,113.327,112.189,111.048,203.578
10266062.12,3794139.324,131378.461,113.367,112.230,111.089,203.617
10266062.32,3794661.969,131376.624,113.407,112.271,111.129,203.657
10266062.50,3795132.217,131374.972,113.443,112.307,111.166,203.692
10266062.68,3795602.337,131373.320,113.480,112.344,111.203,203.728
10266062.88,3796124.545,131371.486,113.520,112.384,111.244,203.767
10266063.08,3796646.596,131369.652,113.560,112.425,111.285,203.807
10266063.26,3797116.308,131368.002,113.596,112.461,111.322,203.842
10266063.44,3797585.892,131366.352,113.632,112.498,111.358,203.878
10266063.60,3798003.193,131364.886,113.665,112.530,111.391,203.909
10266063.76,3798420.394,131363.421,113.697,112.562,111.424,203.941
10266063.96,3798941.752,131361.590,113.737,112.603,111.465,203.980
10266064.12,3799358.725,131360.126,113.769,112.635,111.497,204.012
10266064.30,3799827.699,131358.479,113.805,112.672,111.534,204.047
10266064.46,3800244.457,131357.015,113.837,112.704,111.567,204.078
10266064.64,3800713.188,131355.369,113.874,112.741,111.603,204.114
10266064.80,3801129.729,131353.907,113.906,112.773,111.636,204.146
10266064.96,3801546.169,131352.445,113.938,112.806,111.669,204.177
10266065.12,3801962.507,131350.983,113.970,112.838,111.701,204.209
10266065.30,3802430.766,131349.339,114.006,112.874,111.738,204.244
10266065.48,3802898.894,131347.695,114.042,112.911,111.775,204.280
10266065.66,3803366.894,131346.052,114.078,112.947,111.812,204.315
10266065.84,3803834.763,131344.410,114.115,112.984,111.848,204.351
10266066.00,3804250.538,131342.951,114.147,113.016,111.881,204.382
10266066.18,3804718.162,131341.309,114.183,113.053,111.918,204.417
10266066.36,3805185.656,131339.668,114.219,113.089,111.955,204.453
10266066.52,3805601.097,131338.210,114.251,113.121,111.987,204.485
10266066.70,3806068.344,131336.571,114.287,113.158,112.024,204.520
10266066.88,3806535.461,131334.931,114.323,113.194,112.061,204.556
10266067.04,3806950.566,131333.475,114.355,113.227,112.093,204.587
10266067.22,3807417.435,131331.837,114.391,113.263,112.130,204.622
10266067.40,3807884.172,131330.199,114.428,113.300,112.167,204.658
10266067.56,3808298.940,131328.744,114.460,113.332,112.200,204.689
10266067.76,3808817.253,131326.925,114.500,113.372,112.240,204.729
10266067.92,3809231.787,131325.471,114.532,113.405,112.273,204.760
10266068.10,3809698.012,131323.835,114.568,113.441,112.310,204.796
10266068.28,3810164.106,131322.200,114.604,113.478,112.346,204.831
10266068.44,3810578.300,131320.747,114.636,113.510,112.379,204.863
10266068.62,3811044.143,131319.113,114.672,113.546,112.416,204.898
10266068.80,3811509.854,131317.480,114.708,113.583,112.452,204.934
10266068.96,3811923.707,131316.028,114.740,113.615,112.485,204.965
10266069.16,3812440.876,131314.214,114.780,113.656,112.526,205.005
10266069.32,3812854.493,131312.764,114.813,113.688,112.558,205.036
10266069.48,3813268.004,131311.314,114.845,113.720,112.591,205.068
10266069.66,3813733.079,131309.683,114.881,113.757,112.628,205.103
10266069.84,3814198.019,131308.053,114.917,113.793,112.664,205.139
10266070.00,3814611.187,131306.604,114.949,113.825,112.697,205.170
10266070.18,3815075.875,131304.975,114.985,113.862,112.734,205.205
10266070.36,3815540.428,131303.346,115.021,113.898,112.770,205.241
10266070.52,3815953.251,131301.899,115.053,113.930,112.803,205.273
10266070.68,3816365.968,131300.452,115.085,113.963,112.836,205.304
10266070.84,3816778.579,131299.005,115.117,113.995,112.868,205.336
10266071.00,3817191.083,131297.560,115.149,114.027,112.901,205.367
10266071.18,3817655.022,131295.933,115.185,114.064,112.937,205.402
10266071.34,3818067.300,131294.488,115.217,114.096,112.970,205.434
10266071.52,3818530.984,131292.863,115.253,114.132,113.007,205.469
10266071.68,3818943.033,131291.419,115.285,114.165,113.039,205.501
10266071.86,3819406.461,131289.795,115.321,114.201,113.076,205.536
10266072.04,3819869.753,131288.171,115.357,114.237,113.113,205.572
10266072.20,3820281.454,131286.729,115.389,114.270,113.145,205.603
10266072.38,3820744.489,131285.106,115.425,114.306,113.182,205.638
10266072.56,3821207.387,131283.484,115.461,114.342,113.219,205.674
10266072.74,3821670.149,131281.863,115.497,114.379,113.255,205.709
10266072.90,3822081.378,131280.422,115.529,114.411,113.288,205.741
10266073.08,3822543.881,131278.802,115.565,114.447,113.324,205.777
10266073.24,3822954.880,131277.362,115.597,114.480,113.357,205.808
10266073.40,3823365.770,131275.922,115.629,114.512,113.390,205.840
10266073.56,3823776.552,131274.483,115.661,114.544,113.422,205.871
10266073.72,3824187.226,131273.045,115.693,114.576,113.455,205.903
10266073.90,3824649.103,131271.427,115.729,114.613,113.491,205.938
10266074.04,3825008.246,131270.169,115.757,114.641,113.520,205.966
10266074.16,3825316.016,131269.091,115.781,114.665,113.544,205.989
10266074.32,3825726.280,131267.654,115.813,114.697,113.577,206.021
10266074.50,3826187.697,131266.039,115.849,114.734,113.613,206.056
10266074.68,3826648.976,131264.423,115.885,114.770,113.650,206.092
10266074.84,3827058.885,131262.988,115.917,114.802,113.683,206.123
10266075.04,3827571.117,131261.194,115.957,114.843,113.723,206.162
10266075.20,3827980.779,131259.760,115.989,114.875,113.756,206.194
10266075.36,3828390.331,131258.326,116.021,114.907,113.788,206.225
10266075.56,3828902.117,131256.534,116.061,114.947,113.829,206.265
10266075.72,3829311.421,131255.101,116.093,114.980,113.862,206.296
